 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.35832E+02      -0.54768E-02      -0.31712E+00       0.30667E+01       0.30695E+00       0.26149E+01
      0      1       0.18628E+02      -0.12290E-02       0.42304E+00       0.16232E+01      -0.63898E+00      -0.68305E+01
      0      1      -0.14715E+02       0.48893E-02       0.25481E+00      -0.49797E+01      -0.70919E+00      -0.52852E+01
      0      1      -0.30114E+02       0.11681E-02      -0.29332E+00      -0.13504E+01       0.63908E+00       0.30135E+01
      0      1       0.78164E+00      -0.24949E-02       0.28397E+00      -0.47156E+01      -0.73617E-01      -0.31784E+01
      0      1      -0.25332E+02      -0.51680E-02       0.39474E-01       0.89118E+00      -0.37021E+00      -0.13907E+01
      0      1      -0.15071E+02      -0.27178E-02       0.29607E+00       0.61394E+01      -0.51211E+00      -0.16886E+01
      0      1       0.36238E+02      -0.38749E-03       0.31885E+00      -0.10269E+00      -0.11402E+00      -0.63910E+00
      0      1      -0.21549E+02      -0.43998E-02       0.90449E-01      -0.39797E+01       0.51973E+00       0.52616E+01
      0      1       0.13693E+02       0.57022E-02       0.19759E+00      -0.13547E+01       0.76827E-01       0.29137E+01
      0      1       0.16844E+02       0.34357E-02      -0.94203E-01       0.46307E+00      -0.19193E+00      -0.42429E+01
      0      1      -0.35657E+02      -0.24779E-02       0.79704E-01       0.45286E+01       0.55192E+00       0.56407E+01
      0      1      -0.32843E+02       0.48686E-02       0.11711E+00       0.38625E+01      -0.28570E+00      -0.70357E+00
      0      1       0.27196E+02       0.37657E-02      -0.10233E+00      -0.55331E+01       0.43701E+00       0.57428E+01
      0      1      -0.49825E+01       0.33595E-02       0.50031E+00       0.53049E+01       0.21562E+00       0.18830E+01
      0      1      -0.24546E+02      -0.35770E-02       0.87768E-01       0.28475E+01      -0.84984E-01       0.15594E+01
      0      1       0.31007E+02       0.44082E-02      -0.33707E+00      -0.24163E+01      -0.98170E+00      -0.80822E+01
      0      1       0.22741E+02      -0.52659E-02      -0.29986E+00      -0.93281E+00       0.41014E+00       0.11581E+01
      0      1      -0.26400E+01      -0.27320E-02      -0.20488E+00      -0.40138E+01      -0.27099E+00      -0.31231E+01
      0      1      -0.35785E+02       0.29914E-02       0.25927E+00      -0.50445E+01       0.27216E+00      -0.37677E+00
      0      1       0.89921E+01      -0.57463E-02       0.20971E+00      -0.50911E+01      -0.97126E+00      -0.74873E+01
      0      1      -0.31614E+02       0.17691E-02       0.53612E-01      -0.53567E+01      -0.29903E+00       0.44275E+00
      0      1       0.30773E+02      -0.13992E-02      -0.86350E-01       0.36559E+01       0.26071E+00       0.57538E+00
      0      1      -0.12798E+02       0.27050E-02       0.18005E+00       0.45564E+01       0.97639E+00       0.57593E+01
      0      1       0.27123E+02       0.48873E-02       0.12182E+00       0.34210E+01      -0.29901E+00      -0.12898E+01
      0      1      -0.38026E+02       0.32347E-02       0.31694E-01      -0.27052E+01       0.16954E+00       0.17919E+01
      0      1       0.13820E+02      -0.53641E-02      -0.62932E-01      -0.61003E+00      -0.55726E+00      -0.60067E+01
      0      1      -0.39914E+02      -0.14768E-02      -0.19742E+00      -0.46772E+01       0.70796E-01      -0.50311E-01
      0      1       0.35372E+02       0.26159E-02       0.35769E+00       0.60379E+01      -0.33488E+00      -0.11882E+01
      0      1       0.20280E+02      -0.24277E-02      -0.41372E+00      -0.49743E+01      -0.73076E+00      -0.43173E+01
      0      1      -0.17439E+02       0.57327E-02      -0.71271E-01       0.94366E-03      -0.57534E+00      -0.31424E+01
      0      1       0.33685E+02       0.51188E-02      -0.20148E-01       0.16201E+01       0.51928E+00       0.34544E+01
      0      1       0.17287E+02      -0.28453E-03       0.27930E+00       0.33052E+01       0.76004E+00       0.76573E+01
      0      1       0.18152E+02      -0.35539E-02      -0.32143E+00       0.37366E+01       0.74805E+00       0.70795E+01
      0      1      -0.36821E+02      -0.17152E-02       0.27455E-01      -0.27323E+01       0.31074E+00       0.24374E+01
      0      1      -0.47247E+01      -0.39299E-02      -0.19823E+00       0.20276E+00       0.85379E+00       0.56390E+01
      0      1      -0.38637E+02       0.31281E-02       0.84322E-01      -0.13556E+01      -0.23424E+00      -0.35410E+01
      0      1      -0.22160E+02      -0.20522E-02       0.24215E+00      -0.32135E+01      -0.74947E+00      -0.55459E+01
      0      1      -0.20969E+02      -0.34753E-03       0.37214E+00       0.56395E+01       0.26960E+00       0.40232E+01
