n_el  name      Q     A   Loss   Xfirst,cm   Yfirst,cm   Zfirst,cm    VXfirst     VYfirst     VZfirst     Xdev,cm     Ydev,cm     Zdev,cm     VXdev       VYdev       VZdev       Xc ,cm       Yc ,cm     Zc ,cm       O(11)       O(12)       O(13)       O(21)       O(22)       O(23)       O(31)       O(32)       O(33)   
   7  drift  10.0  22.0    -2      -0.218       2.970     623.709  -0.0003935   0.0011102   0.1213878      -0.218       2.970     131.862  -0.0003935   0.0011102   0.1213878       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.019       2.965     623.709  -0.0001175   0.0011148   0.1212226      -0.019       2.965     131.862  -0.0001175   0.0011148   0.1212226       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.148      -2.959     623.709  -0.0004263  -0.0011150   0.1215297      -0.148      -2.959     131.862  -0.0004263  -0.0011150   0.1215297       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.150       2.995     623.709  -0.0002926   0.0011395   0.1215423      -0.150       2.995     131.862  -0.0002926   0.0011395   0.1215423       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.243      -2.967     623.709   0.0004226  -0.0011534   0.1212207       0.243      -2.967     131.862   0.0004226  -0.0011534   0.1212207       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.121      -2.938     623.709   0.0001295  -0.0011418   0.1211196       0.121      -2.938     131.862   0.0001295  -0.0011418   0.1211196       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.235       2.934     623.709   0.0005050   0.0011307   0.1212982       0.235       2.934     131.862   0.0005050   0.0011307   0.1212982       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.099       2.970     623.709   0.0003982   0.0011351   0.1214904       0.099       2.970     131.862   0.0003982   0.0011351   0.1214904       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.004      -2.935     623.709   0.0000209  -0.0011067   0.1214599       0.004      -2.935     131.862   0.0000209  -0.0011067   0.1214599       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.390      -2.982     623.709  -0.0009183  -0.0011589   0.1212082      -0.390      -2.982     131.862  -0.0009183  -0.0011589   0.1212082       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.062      -2.998     623.709   0.0001825  -0.0011534   0.1215057       0.062      -2.998     131.862   0.0001825  -0.0011534   0.1215057       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.113       2.978     631.951   0.0000607   0.0011287   0.1213902       0.113       2.978     140.103   0.0000607   0.0011287   0.1213902       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.252      -2.929     631.951   0.0005123  -0.0011138   0.1212361       0.252      -2.929     140.103   0.0005123  -0.0011138   0.1212361       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.028       2.953     631.951   0.0001829   0.0010694   0.1214616       0.028       2.953     140.103   0.0001829   0.0010694   0.1214616       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.276      -2.947     631.951   0.0005240  -0.0010972   0.1209670       0.276      -2.947     140.103   0.0005240  -0.0010972   0.1209670       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.264      -2.962     631.951   0.0004890  -0.0011281   0.1214664       0.264      -2.962     140.103   0.0004890  -0.0011281   0.1214664       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.012      -2.943     640.192  -0.0001516  -0.0010653   0.1208852      -0.012      -2.943     148.345  -0.0001516  -0.0010653   0.1208852       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.350      -2.948     640.192   0.0007508  -0.0010723   0.1215841       0.350      -2.948     148.345   0.0007508  -0.0010723   0.1215841       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.033      -2.947     640.192  -0.0000550  -0.0010661   0.1209612      -0.033      -2.947     148.345  -0.0000550  -0.0010661   0.1209612       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.014      -2.971     640.192   0.0001011  -0.0011001   0.1215682      -0.014      -2.971     148.345   0.0001011  -0.0011001   0.1215682       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.439       2.935     648.434  -0.0007841   0.0010514   0.1213864      -0.439       2.935     156.586  -0.0007841   0.0010514   0.1213864       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.282       2.941     648.434  -0.0003486   0.0010141   0.1213536      -0.282       2.941     156.586  -0.0003486   0.0010141   0.1213536       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.155       2.963     648.434   0.0003639   0.0010486   0.1210118       0.155       2.963     156.586   0.0003639   0.0010486   0.1210118       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.007      -2.930     648.434  -0.0000345  -0.0010418   0.1207613       0.007      -2.930     156.586  -0.0000345  -0.0010418   0.1207613       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.160      -2.982     648.434  -0.0002653  -0.0010525   0.1212299      -0.160      -2.982     156.586  -0.0002653  -0.0010525   0.1212299       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.182      -2.941     648.434   0.0002932  -0.0010531   0.1218736       0.182      -2.941     156.586   0.0002932  -0.0010531   0.1218736       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.159      -2.964     648.434   0.0002402  -0.0010233   0.1207267       0.159      -2.964     156.586   0.0002402  -0.0010233   0.1207267       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.060      -2.944     656.675  -0.0001739  -0.0010122   0.1216663      -0.060      -2.944     164.827  -0.0001739  -0.0010122   0.1216663       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.502       2.961     656.675   0.0007680   0.0010332   0.1210948       0.502       2.961     164.827   0.0007680   0.0010332   0.1210948       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.325       2.997     656.675  -0.0004930   0.0010416   0.1207771      -0.325       2.997     164.827  -0.0004930   0.0010416   0.1207771       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2      -0.564      -2.983     656.675  -0.0007943  -0.0010342   0.1213674      -0.564      -2.983     164.827  -0.0007943  -0.0010342   0.1213674       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
   7  drift  10.0  22.0    -2       0.399      -2.932     656.675   0.0005502  -0.0010031   0.1215210       0.399      -2.932     164.827   0.0005502  -0.0010031   0.1215210       0.000       0.000     491.848   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000   0.0000000   0.0000000   0.0000000   1.0000000
