 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.16316E+00      -0.22186E-01      -0.20048E-01      -0.75443E+01       0.83484E-01       0.15540E+02
      0      1       0.87385E-01      -0.18480E-02       0.80828E-01       0.10394E+02       0.52339E-01      -0.17954E+02
      0      1       0.39960E+00      -0.33630E-01       0.39984E+00       0.22561E+02      -0.54782E-01      -0.96259E+01
      0      1      -0.33561E-01      -0.13799E-03      -0.49438E-02      -0.17197E+01       0.25762E-01       0.31070E+01
      0      1       0.22862E+00      -0.37438E-01       0.83819E-01       0.46459E+01       0.33608E-01       0.16340E+02
      0      1       0.50398E+00      -0.69705E-01       0.63502E-01       0.46548E+01      -0.29039E-01      -0.56085E+01
      0      1       0.14440E+00      -0.64327E-02      -0.32089E-01       0.32797E+01       0.56550E-01       0.11207E+01
      0      1      -0.88644E+00       0.10758E+00       0.30687E-01      -0.29367E+00       0.20895E-01       0.41864E+01
      0      1       0.12028E+00      -0.94902E-02      -0.21126E-01       0.19520E+01      -0.30970E-01      -0.21391E+02
      0      1      -0.37474E+00       0.51288E-01       0.56619E-01       0.11566E+01      -0.52023E-01      -0.42697E+01
      0      1       0.54014E-01      -0.13248E-01       0.12155E+00       0.32987E+01       0.71928E-01       0.17433E+01
      0      1      -0.46561E-01       0.69561E-02       0.24687E-01      -0.73144E+01      -0.37408E-01       0.10974E+02
      0      1       0.44891E+00      -0.47768E-01      -0.72475E-01      -0.11080E+01      -0.98509E-01      -0.14173E+02
      0      1      -0.28312E+00       0.39610E-01       0.61836E-03       0.10993E+02       0.28729E-01      -0.10719E+02
      0      1       0.15987E+00      -0.62997E-02      -0.56270E-01      -0.92975E+01      -0.16348E-01      -0.44790E+01
      0      1       0.69738E-01      -0.87843E-02       0.57615E-01       0.99472E+01      -0.10410E+00       0.16151E+01
      0      1       0.21870E+00      -0.36140E-01      -0.59933E-01      -0.84888E+01       0.41973E-01      -0.29565E+01
      0      1      -0.82485E-01       0.14025E-01      -0.75654E-01       0.84151E+01       0.83533E-01      -0.34833E+01
      0      1      -0.19823E-01       0.20221E-01       0.59294E+00       0.28653E+02      -0.15393E-01      -0.79553E+01
      0      1      -0.53644E+00       0.75664E-01       0.20559E-01       0.15254E+01       0.33053E-01       0.12425E+02
      0      1       0.32501E-02       0.25883E-02       0.16834E-01       0.90958E+01      -0.84879E-02       0.13829E+02
      0      1      -0.75673E+00       0.97138E-01      -0.50137E-01       0.22798E+01       0.70791E-02       0.12117E+02
      0      1       0.56673E+00      -0.67911E-01       0.14628E+00       0.13992E+02      -0.74876E-01      -0.54651E+01
      0      1      -0.47443E+00       0.61128E-01      -0.12521E+00       0.85610E+01      -0.46707E-01      -0.10099E+01
      0      1       0.33413E+00      -0.32753E-01      -0.10059E+00      -0.62159E+01      -0.81327E-01      -0.15978E+02
      0      1       0.10609E+00      -0.78689E-02      -0.27946E-01      -0.10955E+02      -0.47062E-01       0.12255E+02
      0      1       0.82074E-01       0.10110E-02      -0.18935E-01      -0.25070E+01      -0.80797E-01       0.92759E+01
      0      1      -0.32159E+00       0.47487E-01      -0.10289E+00      -0.17335E+02      -0.68408E-02      -0.14058E+02
      0      1       0.12284E+00      -0.44873E-02       0.91373E-01       0.15640E+02      -0.47211E-02       0.11622E+02
      0      1       0.33587E+00      -0.44374E-01      -0.11197E+00      -0.83316E+01      -0.38480E-01       0.72555E+01
      0      1       0.88795E+00      -0.10127E+00       0.11099E+00       0.94006E+01      -0.29689E-01       0.53318E+01
